,postal_code,state_id,oportunidad
12377,18405,PA,A
12378,18438,PA,A
12379,18417,PA,A
12380,18431,PA,A
12381,17038,PA,A
12382,17010,PA,C
12383,17067,PA,A
12384,17064,PA,A
12385,17042,PA,A
12386,17073,PA,A
12387,17046,PA,A
12388,17028,PA,A
12389,17003,PA,A
12390,17026,PA,A
12391,17078,PA,A
12392,17853,PA,A
12393,17864,PA,A
12394,17870,PA,A
12395,17842,PA,A
12396,18337,PA,A
12397,18336,PA,A
12398,18426,PA,A
12399,18328,PA,A
12400,18425,PA,A
12401,18464,PA,A
12402,18428,PA,A
12403,18051,PA,C
12404,18018,PA,C
12405,18078,PA,C
12406,18104,PA,C
12407,18059,PA,C
12408,18109,PA,C
12409,18101,PA,C
12410,18062,PA,C
12411,18103,PA,C
12412,18092,PA,C
12413,18087,PA,C
12414,18052,PA,C
12415,18032,PA,C
12416,18049,PA,C
12417,18069,PA,C
12418,18046,PA,C
12419,18106,PA,C
12420,18080,PA,C
12421,18066,PA,C
12422,18034,PA,C
12423,18102,PA,C
12424,18036,PA,C
12425,17090,PA,A
12426,17020,PA,A
12427,17068,PA,A
12428,17074,PA,A
12429,17062,PA,A
12430,17053,PA,A
12431,17045,PA,A
12432,17040,PA,A
12433,17047,PA,A
12434,17233,PA,C
12435,17360,PA,A
12436,17321,PA,A
12437,17313,PA,A
12438,17362,PA,A
12439,17319,PA,A
12440,17364,PA,A
12441,17404,PA,A
12442,17402,PA,A
12443,17408,PA,A
12444,17317,PA,A
12445,17070,PA,A
12446,17352,PA,A
12447,17407,PA,A
12448,17349,PA,A
12449,17361,PA,A
12450,17339,PA,A
12451,17403,PA,A
12452,17368,PA,A
12453,17356,PA,A
12454,17331,PA,A
12455,17345,PA,A
12456,17363,PA,A
12457,17365,PA,A
12458,17315,PA,A
12459,17366,PA,A
12460,17370,PA,A
12461,17401,PA,C
12462,17314,PA,A
12463,17327,PA,A
12464,17019,PA,A
12465,17309,PA,A
12466,17406,PA,A
12467,17371,PA,A
12468,16217,PA,A
12469,16239,PA,A
12470,15828,PA,A
12471,16353,PA,A
12472,16370,PA,A
12473,16646,PA,A
12474,16668,PA,A
12475,16613,PA,A
12476,15909,PA,A
12477,15931,PA,A
12478,15901,PA,A
12479,15714,PA,A
12480,15722,PA,A
12481,15902,PA,A
12482,15927,PA,A
12483,15946,PA,A
12484,16641,PA,A
12485,15951,PA,A
12486,15943,PA,A
12487,15940,PA,A
12488,15962,PA,A
12489,15904,PA,A
12490,15906,PA,A
12491,16630,PA,A
12492,15905,PA,A
12493,16637,PA,A
12494,16625,PA,A
12495,16665,PA,A
12496,16635,PA,A
12497,16662,PA,A
12498,16648,PA,A
12499,16686,PA,A
12500,16617,PA,A
12501,16601,PA,A
12502,16673,PA,A
12503,16602,PA,A
12504,17756,PA,A
12505,17754,PA,A
12506,17737,PA,A
12507,17701,PA,A
12508,17774,PA,A
12509,17744,PA,A
12510,17702,PA,A
12511,17752,PA,A
12512,17776,PA,A
12513,17740,PA,A
12514,17771,PA,A
12515,16428,PA,A
12516,16438,PA,A
12517,16505,PA,A
12518,16417,PA,A
12519,16510,PA,A
12520,16509,PA,A
12521,16442,PA,A
12522,16401,PA,A
12523,16507,PA,A
12524,16503,PA,A
12525,16421,PA,A
12526,16427,PA,A
12527,16423,PA,A
12528,16504,PA,A
12529,16502,PA,A
12530,16426,PA,A
12531,16412,PA,A
12532,16501,PA,A
12533,16511,PA,A
12534,16443,PA,A
12535,16407,PA,A
12536,16508,PA,A
12537,16415,PA,A
12538,16506,PA,A
12539,16441,PA,A
12540,15456,PA,A
12541,15431,PA,A
12542,15401,PA,A
12543,15631,PA,A
12544,15464,PA,A
12545,15436,PA,A
12546,15445,PA,A
12547,15473,PA,A
12548,15437,PA,A
12549,15468,PA,A
12550,15446,PA,A
12551,15421,PA,A
12552,15410,PA,A
12553,15425,PA,A
12554,15475,PA,A
12555,15444,PA,A
12556,15474,PA,A
12557,15461,PA,A
12558,15480,PA,A
12559,15478,PA,A
12560,19020,PA,E
12561,19055,PA,C
12562,18925,PA,A
12563,18946,PA,A
12564,19067,PA,E
12565,18914,PA,C
12566,18960,PA,A
12567,19021,PA,C
12568,19030,PA,C
12569,18929,PA,A
12570,19054,PA,C
12571,19056,PA,C
12572,18927,PA,A
12573,18917,PA,A
12574,19047,PA,E
12575,18902,PA,A
12576,18913,PA,A
12577,19057,PA,C
12578,18944,PA,C
12579,18977,PA,A
12580,18942,PA,A
12581,18966,PA,E
12582,19053,PA,E
12583,18912,PA,A
12584,18940,PA,E
12585,18976,PA,E
12586,18962,PA,A
12587,18974,PA,E
12588,18980,PA,A
12589,18930,PA,A
12590,18923,PA,A
12591,18951,PA,C
12592,18932,PA,A
12593,18901,PA,E
12594,18938,PA,E
12595,18947,PA,A
12596,18954,PA,C
12597,19007,PA,E
12598,17850,PA,A
12599,17881,PA,A
12600,17872,PA,A
12601,17801,PA,A
12602,17857,PA,A
12603,17830,PA,A
12604,17777,PA,A
12605,17866,PA,A
12606,17851,PA,A
12607,17847,PA,A
12608,15084,PA,C
12609,15106,PA,C
12610,15056,PA,C
12611,15112,PA,C
12612,15212,PA,C
12613,15223,PA,C
12614,15086,PA,C
12615,15030,PA,C
12616,15237,PA,C
12617,15210,PA,C
12618,15219,PA,C
12619,15227,PA,C
12620,15207,PA,C
12621,15208,PA,C
12622,15090,PA,C
12623,15071,PA,C
12624,15241,PA,C
12625,15213,PA,C
12626,15225,PA,C
12627,15082,PA,C
12628,15147,PA,C
12629,15236,PA,C
12630,15102,PA,C
12631,15143,PA,C
12632,15211,PA,C
12633,15229,PA,C
12634,15204,PA,C
12635,15218,PA,C
12636,15203,PA,C
12637,15217,PA,C
12638,15045,PA,C
12639,15233,PA,C
12640,15238,PA,C
12641,15108,PA,C
12642,15116,PA,C
12643,15205,PA,C
12644,15209,PA,C
12645,15007,PA,C
12646,15025,PA,C
12647,15017,PA,C
12648,15224,PA,C
12649,15104,PA,C
12650,15044,PA,C
12651,15222,PA,C
12652,15145,PA,C
12653,15234,PA,C
12654,15133,PA,C
12655,15122,PA,C
12656,15146,PA,C
12657,15235,PA,C
12658,15076,PA,C
12659,15201,PA,C
12660,15024,PA,C
12661,15129,PA,C
12662,15144,PA,C
12663,15206,PA,C
12664,15232,PA,C
12665,15202,PA,C
12666,15110,PA,C
12667,15216,PA,C
12668,15226,PA,C
12669,15228,PA,C
12670,15088,PA,C
12671,15136,PA,C
12672,15037,PA,C
12673,15132,PA,C
12674,15031,PA,C
12675,15221,PA,C
12676,15131,PA,C
12677,15126,PA,C
12678,15120,PA,C
12679,15220,PA,C
12680,15020,PA,C
12681,15239,PA,C
12682,15148,PA,C
12683,15101,PA,C
12684,15014,PA,C
12685,15215,PA,C
12686,15034,PA,C
12687,15139,PA,C
12688,15275,PA,C
12689,15137,PA,C
12690,15140,PA,C
12691,18657,PA,A
12692,18629,PA,A
12693,18419,PA,A
12694,15362,PA,A
12695,15320,PA,A
12696,15357,PA,A
12697,15370,PA,A
12698,15353,PA,A
12699,15349,PA,A
12700,15337,PA,A
12701,16137,PA,A
12702,16133,PA,A
12703,16145,PA,A
12704,16159,PA,A
12705,16127,PA,A
12706,16142,PA,A
12707,16150,PA,A
12708,16121,PA,A
12709,16114,PA,A
12710,16146,PA,A
12711,16161,PA,A
12712,16153,PA,A
12713,16125,PA,A
12714,16148,PA,A
12715,16323,PA,A
12716,16374,PA,A
12717,16317,PA,A
12718,16301,PA,A
12719,16362,PA,A
12720,16346,PA,A
12721,16319,PA,A
12722,16373,PA,A
12723,16354,PA,A
12724,17535,PA,A
12725,17538,PA,A
12726,17547,PA,A
12727,17512,PA,A
12728,17022,PA,A
12729,17517,PA,A
12730,17552,PA,A
12731,17543,PA,A
12732,17522,PA,A
12733,17568,PA,A
12734,17603,PA,C
12735,17579,PA,A
12736,17602,PA,A
12737,17545,PA,A
12738,17572,PA,A
12739,17527,PA,A
12740,17557,PA,A
12741,17566,PA,A
12742,17554,PA,A
12743,17540,PA,A
12744,17601,PA,A
12745,17551,PA,A
12746,17529,PA,A
12747,17520,PA,A
12748,17507,PA,A
12749,19501,PA,A
12750,17578,PA,A
12751,16851,PA,A
12752,16803,PA,A
12753,16874,PA,A
12754,16872,PA,A
12755,16844,PA,A
12756,16802,PA,A
12757,16801,PA,A
12758,16841,PA,A
12759,16868,PA,A
12760,16866,PA,A
12761,16875,PA,A
12762,16870,PA,A
12763,16853,PA,A
12764,16823,PA,A
12765,16854,PA,A
12766,16828,PA,A
12767,15419,PA,C
12768,15342,PA,C
12769,15317,PA,C
12770,15483,PA,C
12771,15314,PA,C
12772,15021,PA,C
12773,15063,PA,C
12774,15321,PA,C
12775,15022,PA,C
12776,15376,PA,C
12777,15301,PA,C
12778,15332,PA,C
12779,15060,PA,C
12780,15358,PA,C
12781,15333,PA,C
12782,15057,PA,C
12783,15360,PA,C
12784,15432,PA,C
12785,15330,PA,C
12786,15323,PA,C
12787,15417,PA,C
12788,02806,RI,A
12789,02809,RI,A
12790,02885,RI,A
12791,02892,RI,A
12792,02813,RI,A
12793,02874,RI,A
12794,02832,RI,A
12795,02852,RI,A
12796,02822,RI,A
12797,02879,RI,A
12798,02807,RI,A
12799,02882,RI,A
12800,02881,RI,A
12801,02891,RI,A
12802,02898,RI,A
12803,02842,RI,A
12804,02837,RI,A
12805,02840,RI,A
12806,02871,RI,A
12807,02878,RI,A
12808,02908,RI,C
12809,02916,RI,C
12810,02861,RI,C
12811,02915,RI,C
12812,02830,RI,C
12813,02912,RI,C
12814,02914,RI,C
12815,02910,RI,C
12816,02828,RI,C
12817,02906,RI,C
12818,02919,RI,C
12819,02838,RI,C
12820,02865,RI,C
12821,02903,RI,C
12822,02864,RI,C
12823,02814,RI,C
12824,02863,RI,C
12825,02895,RI,C
12826,02896,RI,C
12827,02921,RI,C
12828,02920,RI,C
12829,02905,RI,C
12830,02911,RI,C
12831,02909,RI,C
12832,02860,RI,C
12833,02824,RI,C
12834,02907,RI,C
12835,02857,RI,C
12836,02917,RI,C
12837,02859,RI,C
12838,02876,RI,C
12839,02904,RI,C
12840,02889,RI,A
12841,02893,RI,C
12842,02886,RI,A
12843,02888,RI,A
12844,02817,RI,A
12845,02816,RI,A
12846,02818,RI,A
12847,29628,SC,A
12848,29655,SC,A
12849,29620,SC,A
12850,29639,SC,A
12851,29512,SC,A
12852,29570,SC,A
12853,29010,SC,A
12854,29576,SC,A
12855,29577,SC,A
12856,29572,SC,A
12857,29579,SC,A
12858,29569,SC,A
12859,29511,SC,A
12860,29544,SC,A
12861,29581,SC,A
12862,29526,SC,A
12863,29588,SC,A
12864,29527,SC,A
12865,29566,SC,A
12866,29582,SC,A
12867,29568,SC,A
12868,29575,SC,A
12869,29853,SC,A
12870,29812,SC,A
12871,29817,SC,A
12872,29607,SC,A
12873,29605,SC,A
12874,29651,SC,A
12875,29687,SC,A
12876,29611,SC,A
12877,29609,SC,A
12878,29681,SC,A
12879,29662,SC,A
12880,29650,SC,A
12881,29613,SC,A
12882,29601,SC,A
12883,29673,SC,A
12884,29661,SC,A
12885,29356,SC,A
12886,29680,SC,A
12887,29669,SC,A
12888,29617,SC,A
12889,29615,SC,A
12890,29644,SC,A
12891,29690,SC,A
12892,29126,SC,A
12893,29127,SC,A
12894,29108,SC,A
12895,29556,SC,A
12896,29672,SC,A
12897,29678,SC,A
12898,29693,SC,A
12899,29643,SC,A
12900,29691,SC,A
12901,29658,SC,A
12902,29042,SC,A
12903,29003,SC,A
12904,29081,SC,A
12905,29729,SC,A
12906,29714,SC,A
12907,29712,SC,A
12908,29055,SC,A
12909,29706,SC,A
12910,29649,SC,A
12911,29646,SC,A
12912,29666,SC,A
12913,29653,SC,A
12914,29163,SC,A
12915,29432,SC,A
12916,29018,SC,A
12917,29048,SC,A
12918,29142,SC,A
12919,29118,SC,A
12920,29059,SC,A
12921,29112,SC,A
12922,29115,SC,A
12923,29039,SC,A
12924,29418,SC,A
12925,29439,SC,A
12926,29406,SC,A
12927,29407,SC,C
12928,29470,SC,A
12929,29424,SC,C
12930,29403,SC,C
12931,29438,SC,A
12932,29482,SC,A
12933,29451,SC,A
12934,29456,SC,A
12935,29464,SC,C
12936,29412,SC,A
12937,29401,SC,C
12938,29404,SC,A
12939,29455,SC,A
12940,29449,SC,A
12941,29458,SC,A
12942,29466,SC,A
12943,29414,SC,A
12944,29405,SC,A
12945,29810,SC,A
12946,29835,SC,A
12947,29845,SC,A
12948,29840,SC,A
12949,29020,SC,A
12950,29078,SC,A
12951,29045,SC,A
12952,29074,SC,A
12953,29069,SC,A
12954,29532,SC,A
12955,29550,SC,A
12956,29832,SC,A
12957,29379,SC,A
12958,29353,SC,A
12959,29321,SC,A
12960,29364,SC,A
12961,29728,SC,A
12962,29520,SC,A
12963,29709,SC,A
12964,29101,SC,A
12965,29718,SC,A
12966,29924,SC,A
12967,29911,SC,A
12968,29918,SC,A
12969,29452,SC,A
12970,29474,SC,A
12971,29435,SC,A
12972,29082,SC,A
12973,29488,SC,A
12974,29945,SC,A
12975,29485,SC,A
12976,29448,SC,A
12977,29472,SC,A
12978,29420,SC,A
12979,29477,SC,A
12980,29483,SC,A
12981,29831,SC,A
12982,29805,SC,A
12983,29842,SC,A
12984,29841,SC,A
12985,29164,SC,A
12986,29829,SC,A
12987,29129,SC,A
12988,29851,SC,A
12989,29137,SC,A
12990,29809,SC,A
12991,29801,SC,A
12992,29803,SC,A
12993,29047,SC,A
12994,29135,SC,A
12995,29102,SC,A
12996,29148,SC,A
12997,29123,SC,A
12998,29172,SC,A
12999,29160,SC,A
13000,29070,SC,A
13001,29170,SC,A
13002,29033,SC,A
13003,29169,SC,A
13004,29072,SC,A
13005,29212,SC,A
13006,29053,SC,A
13007,29073,SC,A
13008,29036,SC,A
13009,29054,SC,A
13010,29574,SC,A
13011,29571,SC,A
13012,29125,SC,A
13013,29152,SC,A
13014,29154,SC,A
13015,29150,SC,A
13016,29128,SC,A
13017,29360,SC,A
13018,29645,SC,A
13019,29692,SC,A
13020,29325,SC,A
13021,29332,SC,A
13022,29384,SC,A
13023,29440,SC,A
13024,29585,SC,A
13025,29554,SC,A
13026,29936,SC,A
13027,29927,SC,A
13028,29627,SC,A
13029,29624,SC,A
13030,29642,SC,A
13031,29697,SC,A
13032,29621,SC,A
13033,29625,SC,A
13034,29654,SC,A
13035,29626,SC,A
13036,29689,SC,A
13037,29670,SC,A
13038,29906,SC,A
13039,29926,SC,A
13040,29909,SC,A
13041,29915,SC,A
13042,29920,SC,A
13043,29935,SC,A
13044,29907,SC,A
13045,29902,SC,A
13046,29910,SC,A
13047,29928,SC,A
13048,29904,SC,A
13049,29067,SC,A
13050,29707,SC,A
13051,29720,SC,A
13052,29715,SC,A
13053,29710,SC,A
13054,29732,SC,A
13055,29745,SC,A
13056,29704,SC,A
13057,29730,SC,A
13058,29708,SC,A
13059,29130,SC,A
13060,29180,SC,A
13061,29436,SC,A
13062,29479,SC,A
13063,29445,SC,C
13064,29461,SC,A
13065,29486,SC,A
13066,29492,SC,C
13067,29410,SC,C
13068,29138,SC,A
13069,29006,SC,A
13070,29631,SC,A
13071,29640,SC,A
13072,29630,SC,A
13073,29682,SC,A
13074,29657,SC,A
13075,29634,SC,A
13076,29671,SC,A
13077,29340,SC,A
13078,29330,SC,A
13079,29702,SC,A
13080,29341,SC,A
13081,29301,SC,A
13082,29377,SC,A
13083,29303,SC,A
13084,29316,SC,A
13085,29302,SC,A
13086,29306,SC,A
13087,29349,SC,A
13088,29374,SC,A
13089,29323,SC,A
13090,29365,SC,A
13091,29369,SC,A
13092,29376,SC,A
13093,29334,SC,A
13094,29307,SC,A
13095,29388,SC,A
13096,29322,SC,A
13097,29563,SC,A
13098,29565,SC,A
13099,29536,SC,A
13100,29225,SC,C
13101,29206,SC,A
13102,29204,SC,A
13103,29203,SC,A
13104,29044,SC,A
13105,29061,SC,A
13106,29209,SC,A
13107,29223,SC,A
13108,29063,SC,A
13109,29205,SC,A
13110,29052,SC,A
13111,29210,SC,A
13112,29208,SC,C
13113,29207,SC,A
13114,29016,SC,A
13115,29201,SC,A
13116,29229,SC,A
13117,29501,SC,A
13118,29505,SC,A
13119,29541,SC,A
13120,29555,SC,A
13121,29591,SC,A
13122,29530,SC,A
13123,29560,SC,A
13124,29506,SC,A
13125,57366,SD,A
13126,57045,SD,A
13127,57376,SD,A
13128,57012,SD,A
13129,57048,SD,A
13130,57788,SD,A
13131,57760,SD,A
13132,57717,SD,A
13133,57762,SD,A
13134,57325,SD,A
13135,57370,SD,A
13136,57216,SD,A
13137,57252,SD,A
13138,57269,SD,A
13139,57350,SD,A
13140,57386,SD,A
13141,57384,SD,A
13142,57625,SD,A
13143,57601,SD,A
13144,57438,SD,A
13145,57450,SD,A
13146,57442,SD,A
13147,57380,SD,A
13148,57342,SD,A
13149,57369,SD,A
13150,57064,SD,A
13151,57108,SD,C
13152,57032,SD,A
13153,57013,SD,A
13154,57039,SD,A
13155,57006,SD,A
13156,57071,SD,A
13157,57007,SD,A
13158,57026,SD,A
13159,57276,SD,A
13160,57220,SD,A
13161,57718,SD,A
13162,57769,SD,A
13163,57785,SD,A
13164,57791,SD,A
13165,57761,SD,A
13166,57706,SD,A
13167,57719,SD,A
13168,57323,SD,A
13169,57224,SD,A
13170,57262,SD,A
13171,57567,SD,A
13172,57005,SD,A
13173,57104,SD,A
13174,57033,SD,A
13175,57068,SD,A
13176,57197,SD,C
13177,57106,SD,A
13178,57003,SD,A
13179,57103,SD,A
13180,57030,SD,A
13181,57105,SD,A
13182,57110,SD,A
13183,57022,SD,A
13184,57107,SD,A
13185,57273,SD,A
13186,57239,SD,A
13187,57274,SD,A
13188,57375,SD,A
13189,57383,SD,A
13190,57528,SD,A
13191,57580,SD,A
13192,57248,SD,A
13193,57223,SD,A
13194,57221,SD,A
13195,57730,SD,A
13196,57301,SD,A
13197,57543,SD,A
13198,57359,SD,A
13199,57501,SD,A
13200,57522,SD,A
13201,57770,SD,A
13202,57441,SD,A
13203,57401,SD,A
13204,57445,SD,A
13205,57440,SD,A
13206,57465,SD,A
13207,57469,SD,A
13208,57532,SD,A
13209,57049,SD,C
13210,57001,SD,C
13211,57025,SD,C
13212,57038,SD,C
13213,57437,SD,A
13214,57231,SD,A
13215,57212,SD,A
13216,57014,SD,A
13217,57053,SD,A
13218,57043,SD,A
13219,57021,SD,A
13220,57070,SD,A
13221,57783,SD,A
13222,57732,SD,A
13223,57754,SD,A
13224,57793,SD,A
13225,57234,SD,A
13226,57238,SD,A
13227,57268,SD,A
13228,57237,SD,A
13229,57226,SD,A
13230,57648,SD,A
13231,57638,SD,A
13232,57623,SD,A
13233,57201,SD,A
13234,57031,SD,A
13235,57078,SD,A
13236,57471,SD,A
13237,57451,SD,A
13238,57703,SD,A
13239,57751,SD,A
13240,57701,SD,A
13241,57702,SD,A
13242,57745,SD,A
13243,57569,SD,A
13244,57544,SD,A
13245,57065,SD,A
13246,57017,SD,A
13247,57028,SD,A
13248,57024,SD,A
13249,57430,SD,A
13250,57311,SD,A
13251,57332,SD,A
13252,57559,SD,A
13253,57533,SD,A
13254,57066,SD,A
13255,57016,SD,A
13256,57042,SD,A
13257,57520,SD,A
13258,57564,SD,A
13259,57555,SD,A
13260,57362,SD,A
13261,57373,SD,A
13262,57073,SD,A
13263,57069,SD,A
13264,57472,SD,A
13265,57642,SD,A
13266,57747,SD,C
13267,57735,SD,C
13268,57763,SD,C
13269,38562,TN,A
13270,38059,TN,A
13271,38024,TN,A
13272,38358,TN,A
13273,38369,TN,A
13274,38316,TN,A
13275,38233,TN,A
13276,38382,TN,A
13277,38343,TN,A
13278,37727,TN,A
13279,37713,TN,A
13280,37821,TN,A
13281,37355,TN,A
13282,37018,TN,A
13283,37388,TN,A
13284,38050,TN,A
13285,38001,TN,A
13286,38034,TN,A
13287,37148,TN,A
13288,37031,TN,A
13289,37066,TN,E
13290,37186,TN,A
13291,37022,TN,A
13292,37075,TN,E
13293,37381,TN,A
13294,37321,TN,A
13295,37766,TN,A
13296,37757,TN,A
13297,37714,TN,A
13298,37762,TN,A
13299,37847,TN,A
13300,37374,TN,A
13301,37380,TN,A
13302,37405,TN,A
13303,37356,TN,A
13304,37347,TN,A
13305,37397,TN,A
13306,37419,TN,A
13307,37877,TN,A
13308,37760,TN,A
13309,37725,TN,A
13310,37890,TN,A
13311,37921,TN,A
13312,37849,TN,A
13313,37909,TN,A
13314,37938,TN,A
13315,37917,TN,A
13316,37931,TN,A
13317,37920,TN,A
13318,37902,TN,A
13319,37915,TN,A
13320,37922,TN,A
13321,37912,TN,A
13322,37916,TN,C
13323,37934,TN,A
13324,37919,TN,A
13325,37924,TN,A
13326,37721,TN,A
13327,37923,TN,A
13328,37918,TN,A
13329,37932,TN,A
13330,37871,TN,A
13331,37914,TN,A
13332,37183,TN,A
13333,37160,TN,A
13334,38485,TN,A
13335,38463,TN,A
13336,37069,TN,C
13337,37067,TN,B
13338,37027,TN,B
13339,37046,TN,C
13340,37179,TN,C
13341,37064,TN,B
13342,37062,TN,C
13343,37135,TN,C
13344,38501,TN,A
13345,38544,TN,A
13346,38582,TN,A
13347,38506,TN,A
13348,38505,TN,A
13349,38574,TN,A
13350,37138,TN,C
13351,37217,TN,E
13352,37213,TN,C
13353,37209,TN,B
13354,37221,TN,E
13355,37219,TN,E
13356,37076,TN,E
13357,37211,TN,B
13358,37207,TN,E
13359,37216,TN,E
13360,37214,TN,B
13361,37080,TN,C
13362,37208,TN,E
13363,37218,TN,C
13364,37072,TN,E
13365,37204,TN,B
13366,37215,TN,E
13367,37210,TN,E
13368,37206,TN,B
13369,37189,TN,C
13370,37228,TN,C
13371,37232,TN,C
13372,37220,TN,C
13373,37212,TN,E
13374,37203,TN,F
13375,37205,TN,E
13376,37201,TN,B
13377,37115,TN,E
13378,37013,TN,E
13379,37324,TN,A
13380,37375,TN,A
13381,37398,TN,A
13382,37345,TN,A
13383,37318,TN,A
13384,37716,TN,C
13385,37830,TN,C
13386,37705,TN,C
13387,37769,TN,C
13388,38230,TN,A
13389,38237,TN,A
13390,38229,TN,A
13391,38478,TN,A
13392,37142,TN,A
13393,37191,TN,A
13394,37043,TN,A
13395,37042,TN,A
13396,37040,TN,A
13397,38310,TN,A
13398,38334,TN,A
13399,38339,TN,A
13400,38375,TN,A
13401,38367,TN,A
13402,37813,TN,A
13403,37814,TN,A
13404,38060,TN,A
13405,38068,TN,A
13406,38066,TN,A
13407,38028,TN,A
13408,37701,TN,A
13409,37801,TN,A
13410,37803,TN,A
13411,37882,TN,A
13412,37804,TN,A
13413,37853,TN,A
13414,37737,TN,A
13415,37334,TN,A
13416,37348,TN,A
13417,38449,TN,A
13418,37144,TN,A
13419,37681,TN,A
13420,37614,TN,A
13421,37604,TN,A
13422,37615,TN,A
13423,37659,TN,A
13424,37601,TN,A
13425,38559,TN,A
13426,38585,TN,A
13427,37745,TN,A
13428,37743,TN,A
13429,37641,TN,A
13430,37650,TN,A
13431,37061,TN,A
13432,37178,TN,A
13433,37840,TN,A
13434,37887,TN,A
13435,37354,TN,A
13436,37874,TN,A
13437,37885,TN,A
13438,37385,TN,A
13439,37150,TN,A
13440,37083,TN,A
13441,37353,TN,A
13442,37312,TN,A
13443,37311,TN,A
13444,37323,TN,A
13445,38549,TN,A
13446,37026,TN,A
13447,37190,TN,A
13448,37881,TN,A
13449,37709,TN,A
13450,37861,TN,A
13451,37708,TN,A
13452,38341,TN,A
13453,38221,TN,A
13454,38320,TN,A
13455,38004,TN,A
13456,38058,TN,A
13457,38019,TN,A
13458,38023,TN,A
13459,38578,TN,A
13460,38558,TN,A
13461,38555,TN,A
13462,38571,TN,A
13463,38079,TN,A
13464,38259,TN,A
13465,38240,TN,A
13466,38257,TN,A
13467,38232,TN,A
13468,38260,TN,A
13469,38261,TN,A
13470,37756,TN,A
13471,37841,TN,A
13472,37755,TN,A
13473,37087,TN,A
13474,37090,TN,A
13475,37184,TN,A
13476,37122,TN,E
13477,38327,TN,A
13478,38359,TN,A
13479,38326,TN,A
13480,38372,TN,A
13481,37110,TN,A
13482,37357,TN,A
13483,38581,TN,A
13484,38541,TN,A
13485,38551,TN,A
13486,37141,TN,A
13487,37073,TN,A
13488,37032,TN,A
13489,37146,TN,A
13490,37188,TN,A
13491,37049,TN,A
13492,37172,TN,A
13493,38355,TN,A
13494,38305,TN,A
13495,38391,TN,A
13496,38301,TN,A
13497,37143,TN,A
13498,37082,TN,A
13499,37015,TN,A
13500,37763,TN,A
13501,37748,TN,A
13502,37854,TN,A
13503,37367,TN,A
13504,37658,TN,A
13505,37687,TN,A
13506,37643,TN,A
13507,37174,TN,C
13508,38474,TN,C
13509,38401,TN,C
13510,37825,TN,A
13511,37724,TN,A
13512,37752,TN,A
13513,37879,TN,A
13514,37322,TN,A
13515,37880,TN,A
13516,38464,TN,A
13517,38469,TN,A
13518,38456,TN,A
13519,38468,TN,A
13520,38008,TN,A
13521,38075,TN,A
13522,38052,TN,A
13523,37365,TN,A
13524,37387,TN,A
13525,37366,TN,A
13526,37301,TN,A
13527,37339,TN,A
13528,38374,TN,A
13529,38363,TN,A
13530,38256,TN,A
13531,38224,TN,A
13532,38222,TN,A
13533,38242,TN,A
13534,37869,TN,A
13535,38012,TN,A
13536,38006,TN,A
13537,38069,TN,A
13538,38583,TN,A
13539,37153,TN,A
13540,37128,TN,A
13541,37132,TN,A
13542,37127,TN,A
13543,37129,TN,A
13544,37130,TN,A
13545,37086,TN,A
13546,37167,TN,E
13547,37037,TN,A
13548,37343,TN,A
13549,37408,TN,A
13550,37341,TN,A
13551,37415,TN,A
13552,37363,TN,A
13553,37411,TN,A
13554,37379,TN,A
13555,37416,TN,A
13556,37373,TN,A
13557,37412,TN,A
13558,37403,TN,A
13559,37406,TN,A
13560,37402,TN,A
13561,37404,TN,A
13562,37421,TN,A
13563,37377,TN,A
13564,37407,TN,A
13565,37450,TN,A
13566,38063,TN,A
13567,38040,TN,A
13568,37036,TN,A
13569,37187,TN,A
13570,37029,TN,A
13571,37055,TN,A
13572,37051,TN,A
13573,37352,TN,A
13574,38556,TN,A
13575,38553,TN,A
13576,37030,TN,A
13577,38569,TN,A
13578,37050,TN,A
13579,37028,TN,A
13580,37185,TN,A
13581,37101,TN,A
13582,37134,TN,A
13583,37091,TN,A
13584,37034,TN,A
13585,37047,TN,A
13586,37331,TN,A
13587,37826,TN,A
13588,37303,TN,A
13589,37329,TN,A
13590,37779,TN,A
13591,37807,TN,A
13592,38462,TN,A
13593,38340,TN,A
13594,37327,TN,A
13595,37738,TN,A
13596,37862,TN,A
13597,37863,TN,A
13598,37865,TN,A
13599,37876,TN,A
13600,37764,TN,A
13601,38351,TN,A
13602,38371,TN,A
13603,38388,TN,A
13604,38201,TN,A
13605,38317,TN,A
13606,38344,TN,A
13607,38348,TN,A
13608,37645,TN,A
13609,37857,TN,A
13610,37711,TN,A
13611,37642,TN,A
13612,37663,TN,A
13613,37618,TN,A
13614,37664,TN,A
13615,37620,TN,A
13616,37617,TN,A
13617,37660,TN,A
13618,37686,TN,A
13619,37640,TN,A
13620,37683,TN,A
13621,37742,TN,A
13622,37774,TN,A
13623,37772,TN,A
13624,37771,TN,A
13625,37033,TN,A
13626,37137,TN,A
13627,37098,TN,A
13628,37025,TN,A
13629,37074,TN,A
13630,37096,TN,A
13631,37326,TN,A
13632,37307,TN,A
13633,37361,TN,A
13634,37391,TN,A
13635,37317,TN,A
13636,37012,TN,A
13637,37166,TN,A
13638,38568,TN,A
13639,38570,TN,A
13640,38138,TN,C
13641,38120,TN,C
13642,38122,TN,C
13643,38112,TN,C
13644,38016,TN,C
13645,38133,TN,C
13646,38119,TN,C
13647,38125,TN,C
